Date,Title,Content,Url
2018/5/20 13:46,Koo Bon-moo's adopted son to become new LG chief ,"Following the death of the late LG Group Chairman Koo Bon-moo, his adopted son, Koo Kwang-mo, is set to take the helm of the family-controlled conglomerate in line with the conglomerate's long held tradition. ",http://www.koreatimes.co.kr/www/tech/2018/12/133_249266.html
2018/5/18 18:38,Kakao to enhance synergy effect with Melon ,"Kakao, an operator of the nation's largest messaging app Kakao Talk, is seeking to take the lead in the music market by merging with Kakao M, the firm's entertainment affiliate operating music-streaming service Melon. ",http://www.koreatimes.co.kr/www/tech/2018/12/133_249215.html
2018/5/18 18:36,SKT moving to expand in Japanese market ,"SK Telecom (SKT) is moving to expand its influence in the Japanese market, establishing its third overseas corporation in Tokyo, the firm said Friday. ",http://www.koreatimes.co.kr/www/tech/2018/12/133_249223.html
2018/5/18 14:40,Beware: 'GandCrab' ransomware spreading ,"GandCrab, which first appeared in January overseas, sends a malicious URL through emails for a ransom note demanding a payment in cryptocurrency. Ransomware refers to malware that locks up files on a computer with encryption until the victims pay a certain amount of money to hackers. ",http://www.koreatimes.co.kr/www/tech/2018/12/133_249204.html
2018/5/17 16:33,"ICTK, Pax Datatech to develop next generation blockchain platform ","Korea's Security R&D company ICTK Holdings (ICTK) will jointly develop a next-generation blockchain platform, called â\colorchain,â\ with Pax Datatech, a Singapore-based firm, developing a color platform. ",http://www.koreatimes.co.kr/www/tech/2018/12/133_249164.html
2018/5/17 16:27,Samsung integrates Bixby into home appliances ,"Amid the proliferation of the internet of things (IoT), Samsung Electronics said Thursday it will integrate its artificial intelligence (AI) voice assistant Bixby with home appliances. ",http://www.koreatimes.co.kr/www/tech/2018/12/133_249161.html
2018/5/17 16:18,LG facilitating succession on chairman's deteriorating health ,"LG Corp. said Thursday it will hold an emergency shareholders' meeting to elect Koo Kwang-mo as an inside director, to ensure group units do not experience a power vacuum due to the illness of his father and long-time Chairman Koo Bon-moo, who has been listed as in â\critical condition.â\ ",http://www.koreatimes.co.kr/www/tech/2018/12/133_249158.html
2018/5/17 15:34,Samsung SDS to start cloud B2B service ,"Samsung SDS, the IT services arm of the nation's top conglomerate, will expand its cloud computing service to corporate clients later this year, the company said Thursday. ",http://www.koreatimes.co.kr/www/tech/2018/12/133_249152.html
2018/5/17 9:12,Can Koo save LG with auto business? ,"LG Electronics' Vice Chairman Koo Bon-joon has been given a new job as vice chairman of LG Group, the holding company which oversees and directs group affiliates. ",http://www.koreatimes.co.kr/www/tech/2018/12/133_249115.html
2018/5/16 17:52,Chinese knockoff of Dyson hits big among Korean consumers ,"It has been a while since budget electronics made in China have gained popularity in Korea. Though they lack in quality and have less reliable warranties, more consumers rush to purchase those products mainly due to their affordable prices. ",http://www.koreatimes.co.kr/www/tech/2018/12/133_249070.html
2018/5/16 17:13,SKT eyes smartphone lease biz ,"The nation's top mobile carrier SK Telecom (SKT) is pushing for a business deal on leasing mobile phones in cooperation with Macquarie Infrastructure and Real Assets, an infrastructure asset management unit under Australia's Macquarie Group, industry sources said Wednesday. ",http://www.koreatimes.co.kr/www/tech/2018/12/133_249067.html
2018/5/16 17:11,Facebook faces criticism over two-faced attitude ,Criticism is growing here over Facebook's alleged two-faced attitude after it became known it had filed a lawsuit with a Korean court in order to avoid paying a fine imposed by the state-run Korea Communications Commission (KCC). ,http://www.koreatimes.co.kr/www/tech/2018/12/133_249082.html
2018/5/15 16:26,"IT firms create AI, AR content for kids ",IT firms are increasingly grafting future technologies such as artificial intelligence (AI) and augmented reality (AR) onto their products and content for children in a bid to better respond to continuous growth of the market targeting youngsters. ,http://www.koreatimes.co.kr/www/tech/2018/12/133_248981.html
2018/5/15 16:25,Mobile carriers protest 'excessive' gov't control ,Concerns are deepening over excessive government regulation of mobile carriers after a state committee on Friday approved a bill drawn up by the government to introduce a â\universal fare plan.â\ ,http://www.koreatimes.co.kr/www/tech/2018/12/133_248941.html
2018/5/15 16:18,YouTube most used app in Korea ,"Google's YouTube has become the most-used smartphone app in Korea, with users here spending an average of 882 minutes last month watching video clips, according to a survey released Tuesday. ",http://www.koreatimes.co.kr/www/tech/2018/12/133_249017.html
2018/5/15 15:31,LG Display stakes all on OLED ,"Hit by the industryâ\s continued supply glut and a massive transition by major television manufacturers to prioritize revenue rather than growth in unit shipments, LG Display has decided to build the worldâ\s most-advanced organic light emitting diode (OLED) production line in Korea. ",http://www.koreatimes.co.kr/www/tech/2018/12/133_249009.html
2018/5/14 17:19,BlackRock acquires 5 percent stake in LG Electronics ,"BlackRock, the world's largest asset management firm, has acquired a significant stake in LG Electronics, becoming the third-largest shareholder of the Korean tech giant. ",http://www.koreatimes.co.kr/www/tech/2018/12/133_248960.html
2018/5/14 17:13,Oracle Korea workers go on strike ,Oracle Korea's labor union will go on a three-day strike from Wednesday to protest what they call low wages and poor working conditions. Oracle Korea employees announced the walkout Monday as they were unable to reach an agreement with company management. Employees of the U.S. tech giant's local unit have demanded fair wages and working conditions. ,http://www.koreatimes.co.kr/www/tech/2018/12/133_248940.html
2018/5/14 14:36,South Korea to launch blockchain-based customs clearance system ,"The primary goal is to test if the system could boost accuracy and transparency in issuing Certificates of Origin (C/O), an international electronic document used to verify exporters, importers, goods and other details, according to KCS officials. ",http://www.koreatimes.co.kr/www/tech/2018/12/133_248935.html
2018/5/13 17:13,LG CNS launches in-house blockchain platform ,"LG CNS said it has launched its own blockchain service â\Monachain,â\ the information technology service unit of LG Group announced Sunday. The company said Monachain is an enterprise blockchain that can be applied to every industrial part including finance, telecommunication and manufacturing sectors. ",http://www.koreatimes.co.kr/www/tech/2018/12/133_248918.html
2018/5/13 17:11,KT completes LTE network in Rwanda ,KT announced Sunday that it had installed a high-speed mobile Long Term Evolution (LTE) network in Rwanda that covers 95 percent of the African country. ,http://www.koreatimes.co.kr/www/tech/2018/12/133_248898.html
2018/5/11 17:08,"Daum, Nate turn blind eye to overhauling news service ",The country's two smaller portals Daum and Nate are facing criticism that they are not actively moving to improve their news services despite ongoing controversy over an online opinion-rigging scandal.. ,http://www.koreatimes.co.kr/www/tech/2018/12/133_248843.html
2018/5/11 9:53,Elliott seeks $670 million in compensation for loss from Samsung merger ,"U.S. activist fund Elliott Associates is seeking more than $670 million in compensation for the loss it claims to have suffered from the 2015 merger of two Samsung units, an official document released by Seoul's justice ministry showed Friday. ",http://www.koreatimes.co.kr/www/tech/2018/12/133_248814.html
2018/5/10 17:13,Samsung 'ISOCELL' challenges Sony in CMOS image sensor market ,"While the market size of complementary metal oxide semiconductor (CMOS) image sensors has continuously been increasing and is expected to grow further, industry watchers said Samsung Electronics is challenging industry leader Sony. ",http://www.koreatimes.co.kr/www/tech/2018/12/133_248784.html
2018/5/10 17:12,Samsung SDS invests in US GPU virtualization firm ,"Samsung SDS has acquired a stake in Bitfusion, a U.S.-based graphics processing unit (GPU) virtualization software firm, the company said Thursday. ",http://www.koreatimes.co.kr/www/tech/2018/12/133_248790.html
2018/5/10 15:53,SK Broadband begins 2.5 Gbps internet service ,"SK Broadband began an internet service with a maximum speed of 2.5 Gigabits per second, the fastest in the nation, to enhance the convenience of users who use multiple devices simultaneously at home, the firm said Thursday. ",http://www.koreatimes.co.kr/www/tech/2018/12/133_248767.html
